datetime,open,high,low,close,price,volume,sentiment_score,regime_score,close_drop,volume_spike,volatility
2024-12-01 02:10:00,41115.513690954576,41137.65258668276,41109.925553197514,41119.61316197292,41119.61316197292,1641125.0674077533,-0.08976332733454573,0.6135242021594763,7.169507358938305,2077411.0960452624,3.7229745944244996
2024-12-01 02:15:00,41172.767344882326,41182.629381935185,41149.2821443311,41167.4304418875,41167.4304418875,2272870.6343172304,-0.7963220624633192,0.28325418180389206,5.963506931061819,2191550.486118596,0.06010496754675909
2024-12-01 02:20:00,41130.839755804394,41144.71528542875,41118.08326689202,41134.81258282664,41134.81258282664,2651636.4119260414,0.8770388189168015,0.014243543232436484,2.8545452886942124,2989331.703990114,1.1174729870720852
2024-12-01 02:25:00,41012.51218312776,41035.9129723009,41003.533211646245,41023.527915475024,41023.527915475024,1517494.9852021127,-0.19982176050741907,0.4411819043497113,1.129775063496996,1297591.9938986818,2.4244266677352275
2024-12-01 02:30:00,41102.615468863645,41109.478382565925,41085.39831304269,41095.0747341394,41095.0747341394,1828002.027019496,-0.9790057643508412,0.27774497683198085,2.611651232188439,1136844.2907122325,4.567046810505427
2024-12-01 02:35:00,41139.29823776552,41150.601560718365,41116.75508427991,41128.13418047573,41128.13418047573,1355633.7098569535,0.9916142969146831,0.46478667803623186,0.2056790395710295,1150199.011366135,2.464840041536354
2024-12-01 02:40:00,41124.009462163966,41140.98700594747,41114.49134558003,41126.434245965545,41126.434245965545,1623517.2389720925,0.8604354359745467,0.7650302889829657,9.603091676341533,2195720.020633228,0.2573067767333115
2024-12-01 02:45:00,41100.08350999378,41117.24478456542,41083.69248819467,41108.726532954424,41108.726532954424,2326860.193572249,0.8752818392877724,0.7745547383458825,8.779001096548505,2616405.818374307,4.897168530907748
2024-12-01 02:50:00,41088.17423485622,41116.336224676284,41074.64864413483,41101.42032944178,41101.42032944178,1359158.6316930566,-0.6656062407374908,0.08152921095065924,4.734921405211262,2271418.9699988016,2.035506617368699
2024-12-01 02:55:00,41099.344265639374,41119.72712502949,41092.91781146571,41101.0092133106,41101.0092133106,1338449.9527807706,-0.7979342085002528,0.26515801476452283,6.005504732114165,1466599.1870843044,4.10960082178722
2024-12-01 03:00:00,41099.89174039827,41115.91596352662,41065.16586934286,41083.914521215724,41083.914521215724,1523098.4161651097,-0.8585394167379843,0.016146378581259224,4.412311588558029,2721822.7238389514,0.4724231381091687
2024-12-01 03:05:00,41077.1713386304,41093.644449349566,41061.04585444894,41082.17065009068,41082.17065009068,1506281.7278957302,0.48025049798995156,0.4498254202612193,7.349472324486191,2939087.52544038,3.7752825599655404
2024-12-01 03:10:00,41073.33649612701,41089.403015271724,41062.019192745065,41079.705746864216,41079.705746864216,2139035.4995058193,-0.36787075394299484,0.03661850202991046,7.9277445620960965,1172904.0367576682,2.472683265513416
2024-12-01 03:15:00,41090.94720024826,41107.51232750117,41073.95991394818,41096.31848400658,41096.31848400658,1973627.4740315308,-0.22938048330806815,0.4653498253440972,5.4361132696285255,1488805.7156868828,3.835189163764579
2024-12-01 03:20:00,41124.62793706305,41132.70414722826,41117.9062487744,41125.128143004964,41125.128143004964,1232774.4506075159,-0.9535312512476091,0.8199455277247908,2.6199431954279415,1738662.4432411091,2.3952595861009094
2024-12-01 03:25:00,41085.51727150877,41100.86809294458,41053.17828456854,41066.80083715507,41066.80083715507,695504.8424353943,-0.232886027757631,0.6954371368081367,2.846486959526816,2339634.374596593,0.9935446895196764
2024-12-01 03:30:00,41009.46639280298,41040.89306376225,41000.06544744108,41029.51699075017,41029.51699075017,1989359.9502812098,-0.645442437090554,0.15324000506907764,3.1340916308585287,2736668.001555402,3.221234478648414
2024-12-01 03:35:00,41089.91901561322,41109.59426952899,41061.02042664888,41078.47587025051,41078.47587025051,1183240.9911833557,-0.13041075015920978,0.09814842159528026,5.8458343360065825,1505032.229342585,0.3673186344531293
2024-12-01 03:40:00,41085.72422454061,41104.23909878307,41055.28157072936,41067.66827520967,41067.66827520967,1905642.4031702732,0.8187705181382285,0.006934152687954831,2.197703265184839,2572583.5751076136,2.6654932463130674
2024-12-01 03:45:00,41059.44550623974,41079.047166212076,41044.53225777943,41054.09071685973,41054.09071685973,1469635.4068653255,-0.029277142438438375,0.616306497079097,6.814305199849687,2705813.5663846685,1.1143347064095548
2024-12-01 03:50:00,41046.22467952729,41064.08878892327,41025.49620368315,41041.1807623187,41041.1807623187,2016003.2699785472,-0.24874796719666747,0.9900458341268951,4.069372440802141,1462821.1012779176,1.1676699662687362
2024-12-01 03:55:00,40888.58822922422,40908.85826517928,40880.19398206064,40891.007917817646,40891.007917817646,946812.8835847152,-0.6093723474074011,0.2523273439285706,8.884322845402753,1314918.3355163066,1.372764904316956
2024-12-01 04:00:00,40830.22093628186,40844.30487024419,40824.6993186698,40831.96662859214,40831.96662859214,1352215.6716840502,0.4205537605080689,0.03573599530499327,0.9878959762060502,1829855.0420086686,2.36504489264671
2024-12-01 04:05:00,40830.693100251076,40848.710506697455,40818.63338491977,40835.89070067079,40835.89070067079,1028997.5886236136,-0.29966640958601287,0.027451443376971252,0.7818065499156346,2352139.9160666997,0.7206505928133944
2024-12-01 04:10:00,40785.8368384492,40799.113974315085,40762.884540890365,40770.89822838285,40770.89822838285,942976.980922282,-0.1117939359134974,0.9640023396669157,0.29271425341114043,2059235.8097090696,0.7308309103988547
2024-12-01 04:15:00,40781.38312419052,40797.40900533282,40771.082081646746,40780.772659595576,40780.772659595576,1228966.5543154243,0.909613414883855,0.7981304910670777,5.363748347007215,1535458.6305801594,2.4955368267750826
2024-12-01 04:20:00,40695.488094015316,40706.808609184074,40666.410912165346,40683.811880598645,40683.811880598645,1297242.3453270907,-0.7953772057907165,0.6506473497518056,3.327663792297061,1304112.1420766287,4.6174236116586815
2024-12-01 04:25:00,40630.83709558638,40651.75629849529,40623.60420970952,40637.79675751163,40637.79675751163,1566804.1658334099,-0.3142476230045945,0.4338761645891196,1.4542063699577323,2928862.143224742,4.900484076077294
2024-12-01 04:30:00,40692.82472609825,40706.95595419496,40670.143019564995,40689.947654914955,40689.947654914955,1078761.2472046302,0.7315794943349547,0.20089781275114615,9.624307609488344,2424686.219549908,4.8529703782342954
2024-12-01 04:35:00,40716.23062634943,40728.727215527295,40685.510914107974,40696.521703311155,40696.521703311155,1616190.8703545071,-0.28246475528763626,0.6725787290339649,5.177206068235712,2294122.5417705467,4.155125879856775
2024-12-01 04:40:00,40703.1144108808,40720.82256136398,40677.55840012727,40695.71601739316,40695.71601739316,1086686.9634692427,0.16884833679851807,0.027031605364080558,9.07121394554375,2318554.298476561,4.877480843307353
2024-12-01 04:45:00,40747.528242076965,40760.264832716544,40716.61374121077,40735.28652798123,40735.28652798123,1464363.8580218425,-0.09958711289625155,0.09552265881605893,6.116281290817694,1247266.3543922384,1.9612933586971093
2024-12-01 04:50:00,40676.27891093678,40705.36500700931,40664.731022628504,40687.64649075329,40687.64649075329,1297560.2908183446,-0.029327586212019474,0.5050044252672451,4.016092562812773,1477914.6698980692,0.7626941538562154
2024-12-01 04:55:00,40824.229112600064,40844.16680710898,40818.51264237914,40836.7053267295,40836.7053267295,1052320.5810429184,-0.6008842744950895,0.7580365724869169,8.526278041136086,2006832.1011840815,1.0756763917778795
2024-12-01 05:00:00,40782.943148680184,40800.29261135854,40763.56847039033,40781.74831891538,40781.74831891538,994932.4639814125,-0.024007208396364055,0.12753151405607055,4.521109859279728,2999764.9351647655,4.477789213653203
2024-12-01 05:05:00,40870.64295833875,40890.446641742026,40853.75067868966,40871.88346026368,40871.88346026368,1865559.2459478136,-0.327794712324992,0.3596339812982614,4.86471030145903,1856626.2003280683,2.716329306973459
2024-12-01 05:10:00,40837.88127520219,40848.655046106614,40820.03511809008,40834.96731133953,40834.96731133953,1771664.4891285521,0.5703019035595764,0.7392395663407757,5.257671204450264,2376428.531624743,1.205790784120423
2024-12-01 05:15:00,40808.692079473265,40826.85599083282,40784.6862217393,40803.876997437335,40803.876997437335,1402486.886548134,0.28177118491839925,0.18243029575862135,3.662210575659508,1892207.232251781,1.1581540664208512
2024-12-01 05:20:00,40806.41754838262,40823.633764837,40791.801403276455,40816.00178607895,40816.00178607895,670590.5782414271,-0.13858176763032115,0.6940381298811338,8.574476588502804,1101405.6767448827,3.444503082536121
2024-12-01 05:25:00,40843.39493275593,40854.660925854165,40829.50587403924,40846.562804978064,40846.562804978064,680898.5708701805,-0.5013306925366174,0.7185908277955104,0.7362457377551068,2497346.347747265,1.6531907264958705
2024-12-01 05:30:00,40798.58841435741,40823.307403325896,40785.79770163738,40817.302771534254,40817.302771534254,1313286.2972258455,-0.45583919291090913,0.11946588674956182,2.554449449497999,2873432.6643565255,2.765590042381883
2024-12-01 05:35:00,40891.98997333941,40903.74034457163,40859.190139637845,40871.98411137195,40871.98411137195,1151481.910404147,-0.30336883360223155,0.2399270650920472,2.8015205101358287,2138996.8602201315,1.7096718947227985
2024-12-01 05:40:00,40857.97574461033,40873.82569748966,40835.733743869416,40850.24307922265,40850.24307922265,2601491.099471201,0.10676047544877387,0.36188911343956287,8.930452524392964,2456292.9207014143,2.4921019360980305
2024-12-01 05:45:00,40891.09236701086,40902.316509906756,40873.05550485779,40885.806387692704,40885.806387692704,1717359.2131169026,0.5167072764985505,0.8834137364589116,7.040567417583231,1019328.3771505555,4.857299828782545
2024-12-01 05:50:00,40842.74762572817,40850.9053817477,40825.65732628828,40843.97783688684,40843.97783688684,1195093.8365782965,0.3729409259423704,0.8253279490309223,2.3848818709993913,1178165.1053993837,4.4792150172885945
2024-12-01 05:55:00,40826.84675888251,40834.761107566075,40803.74172015496,40822.03328987161,40822.03328987161,2174827.2213092847,0.14321399044154348,0.49665023537676645,1.4313356481905926,1714596.8629357833,2.0644375760424323
2024-12-01 06:00:00,40703.8668883208,40722.75256656593,40660.640135520654,40667.17806812266,40667.17806812266,799585.8826468268,0.9831925352573452,0.6672579480944978,2.498134190450222,2432787.189715583,0.5157929184915538
2024-12-01 06:05:00,40682.287178805054,40712.53549351177,40676.28166995262,40698.86396957091,40698.86396957091,1948828.0719731688,-0.6656856812561458,0.23934855103776365,9.004218926364766,1129617.364645687,1.6179228587337058
2024-12-01 06:10:00,40747.17795059017,40768.70328309907,40731.78181816855,40751.63295176458,40751.63295176458,1253223.708400251,-0.47188533078980677,0.3798101798840873,5.708154808668282,1441915.2658833277,4.423121129779169
2024-12-01 06:15:00,40736.89625850585,40751.99238948621,40729.25616703269,40738.37812051661,40738.37812051661,1821490.873900692,-0.3944068128778109,0.04554030129007702,0.12957772276226964,2744798.5690054367,1.6199050902810697
2024-12-01 06:20:00,40663.37281982815,40681.24413485618,40653.37967310663,40674.53979134807,40674.53979134807,1705785.5949237985,-0.8214476868286149,0.20577666435382613,3.5781169468649807,1624718.0019578757,1.4173513368664181
2024-12-01 06:25:00,40667.19707376343,40691.575773016026,40651.07955993493,40675.68556351112,40675.68556351112,1022019.1917511113,0.04304257544620804,0.22110751451583488,8.141564287840007,1399489.3549701455,4.374117496303044
2024-12-01 06:30:00,40733.26531780755,40750.19675026522,40686.91328094655,40701.9955975987,40701.9955975987,782017.9879680425,-0.5122094393531538,0.48546691383813756,1.4211172416943973,1895848.4978170663,2.1997519018500986
2024-12-01 06:35:00,40727.24609833722,40743.944287745595,40717.792820999195,40725.48913789917,40725.48913789917,1276799.5343031455,-0.21939763858260775,0.01578405035911634,6.717609572387597,2355528.3940212186,1.9281516419373346
2024-12-01 06:40:00,40768.413296272236,40785.086687350544,40758.014636028674,40763.6207621311,40763.6207621311,1267776.6466606278,0.43910971886516625,0.05358714427338329,0.9568412429122608,1136415.0787756892,2.6658518215829434
2024-12-01 06:45:00,40842.851966238115,40857.72349995796,40825.16461520923,40831.5299946595,40831.5299946595,1543658.8292913132,0.5857951089888589,0.9791817380470842,4.8717854659358455,1999121.6121185627,2.0873246437733566
2024-12-01 06:50:00,40931.28394740483,40941.998910273665,40898.345168109896,40910.762126611844,40910.762126611844,1108491.8790346496,0.05614242611340603,0.6160672408186192,5.267883862437861,2189489.6257160385,0.5400416398169217
2024-12-01 06:55:00,40875.01920974464,40894.10022075976,40861.884256254234,40868.55049314872,40868.55049314872,1411456.3797242926,-0.5184371930761908,0.9385855367255153,7.518288757948913,1499277.5399089989,3.996934361737412
2024-12-01 07:00:00,40956.03718008715,40973.372524865976,40937.91044691032,40955.172936458046,40955.172936458046,1308267.1306633414,-0.8757338720941086,0.6284095879438998,2.7648576528783533,2548043.8200137,1.5846934183277255
2024-12-01 07:05:00,40984.8467781515,41004.607702809946,40956.63824873542,40975.69143580997,40975.69143580997,1158463.5937616841,0.9736436622376567,0.6188516935991774,6.522236682354822,1528732.7248055483,3.5461800057671433
2024-12-01 07:10:00,40904.90379939288,40926.56803860474,40889.69669824598,40916.37936819735,40916.37936819735,1273577.2442817243,0.25047218711165353,0.7428661929016439,0.674604764579777,1926979.0263080997,0.09172109648926174
2024-12-01 07:15:00,40869.762511730165,40903.191618857934,40856.50349252562,40888.95074444258,40888.95074444258,1405385.6182586658,-0.37890995584638065,0.5250328177992598,9.310780536544005,1523886.0920810648,4.973279591070572
2024-12-01 07:20:00,40883.83688468982,40893.641889129525,40865.2193594645,40887.905163825315,40887.905163825315,1597427.9599081357,-0.5573186831885464,0.13432222354083267,7.177591776987388,1533609.837481523,4.5263834497932
2024-12-01 07:25:00,40793.193779913636,40819.43786828927,40777.52889598529,40811.47821264955,40811.47821264955,2401929.000891122,0.6906070068536134,0.7924057217429453,5.270757286093431,1735032.7625465286,1.8582582533564984
2024-12-01 07:30:00,40769.357447831004,40777.359478745915,40751.86076251719,40770.52824362806,40770.52824362806,871439.7938846878,-0.6664363040058603,0.13731938165353774,2.880230662815956,1622610.3911431483,3.061111908858341
2024-12-01 07:35:00,40687.142103670536,40706.56667183706,40669.93836753174,40677.42776514535,40677.42776514535,1620354.2023421756,0.9838279695461183,0.2689245726787568,5.5446523089158495,2248129.454941196,4.209368896476568
2024-12-01 07:40:00,40630.07146659901,40638.56069306392,40618.692355678286,40631.47851872837,40631.47851872837,1992438.1951467972,-0.6819470587535554,0.9071508293896048,8.478565479027504,1810005.191300029,2.0305954167106233
2024-12-01 07:45:00,40603.3617145219,40618.29950901375,40595.295661021744,40600.975866071305,40600.975866071305,1651775.2871732349,0.05777636649000217,0.8771746598792897,6.950506796301031,1176657.9421237665,1.9794906168684752
2024-12-01 07:50:00,40582.849190302586,40607.08229959463,40563.2584972717,40589.09294594575,40589.09294594575,1946644.6661301344,-0.2475631910256022,0.6953516402757659,0.47129824971403944,1204190.4854728526,2.7451861282866235
2024-12-01 07:55:00,40678.21221900815,40696.402935546605,40650.05797714829,40656.59647036097,40656.59647036097,1147482.0498251123,0.3279137604535032,0.2970176804579119,3.3005632969926046,1554979.257548474,3.6119710987997693
2024-12-01 08:00:00,40656.3430937061,40677.50462414481,40647.29827465911,40658.8449280042,40658.8449280042,1555226.8847438386,-0.7442209223228704,0.9721333446758338,4.954079913552237,2944328.2909429637,3.9081325328319885
2024-12-01 08:05:00,40643.58662784414,40658.63904527245,40637.96500652052,40648.084929258315,40648.084929258315,1780949.228592083,-0.32389051538086666,0.37879132936522364,4.038339677702675,2403191.846496891,3.0160541365603857
2024-12-01 08:10:00,40696.78720019983,40725.902158716206,40680.59624069274,40719.93512279768,40719.93512279768,1129686.2488331732,0.32264391074046483,0.761169096631868,3.4948011489657826,2056324.4744341306,3.364925713575003
2024-12-01 08:15:00,40689.34724816665,40700.28782592079,40673.47717054596,40695.1222664079,40695.1222664079,506686.85411647824,0.26380525762411944,0.12556104848900207,3.2565699911762067,1403242.262842701,4.010999646678065
2024-12-01 08:20:00,40724.923364044604,40749.56897169028,40712.302536453506,40730.06843969466,40730.06843969466,1383580.1211456188,0.2946057942536908,0.8622704971744765,3.71771073323265,1819198.2603289157,1.690631859326654
2024-12-01 08:25:00,40737.16479304639,40750.075121803646,40717.95618579715,40736.72424503111,40736.72424503111,1221799.088484405,-0.8219005269117772,0.9690399854967683,8.862950920433786,1511074.7139119846,2.186901937585222
2024-12-01 08:30:00,40721.81730964667,40754.28699639706,40704.712689351545,40744.530295561184,40744.530295561184,1546496.094379046,0.6432625758027517,0.4936847746919035,6.3231788251184895,1458821.5156365593,4.160132922668863
2024-12-01 08:35:00,40685.97632103038,40708.531470550086,40670.253053147244,40695.0724186811,40695.0724186811,1856842.6046016896,-0.21607529895597777,0.8510216035869621,0.5583526684234097,2455955.784562179,3.2321204063325415
2024-12-01 08:40:00,40654.8895722568,40670.54031128189,40638.96392756442,40657.30770995023,40657.30770995023,1067017.0037892926,0.30241607577267793,0.6805487231122593,5.381465430010808,2459680.4507551184,3.638214770904482
2024-12-01 08:45:00,40660.13781306569,40677.40233346969,40654.44289422624,40665.768172756216,40665.768172756216,1443139.6419516823,0.2395575680891333,0.6400773126523409,0.7527886141048845,1570554.811530162,4.475395182779528
2024-12-01 08:50:00,40658.69291166418,40667.43401829328,40639.9839859363,40661.85588681555,40661.85588681555,2761504.20975372,-0.6733675961740131,0.019912783759060027,7.0536518476844865,2714250.5099563478,0.621395936697195
2024-12-01 08:55:00,40655.05798026071,40676.470474343776,40648.221509598385,40667.7499187858,40667.7499187858,1837293.005524801,-0.8779034144611955,0.652173888759599,9.222935521919899,2684055.3263986167,2.7161481064497583
2024-12-01 09:00:00,40676.71352799977,40687.39132691971,40667.61086124504,40675.392123154226,40675.392123154226,1647099.9259138848,-0.9197763361574964,0.27222868504945885,0.23072454286480304,2149136.3756101876,1.6260761454029145
2024-12-01 09:05:00,40749.50565555878,40766.27717664158,40725.55605371935,40738.150666567184,40738.150666567184,846774.9403233015,0.6237475766863863,0.33026073849749216,0.2885041551646439,1807742.2704098283,0.10296869472214032
2024-12-01 09:10:00,40724.19494608909,40736.3404488278,40712.60891237361,40725.297179675756,40725.297179675756,1646812.774788567,0.4082882856609926,0.7201638615267206,9.030806850690153,2718762.661516662,1.5827408327984571
2024-12-01 09:15:00,40707.85815450868,40744.51861526149,40693.24093814125,40727.39154725314,40727.39154725314,1010577.1630025604,-0.3187152694862925,0.13638024501443946,9.633376986051532,1903540.1083207778,1.4917105928279173
2024-12-01 09:20:00,40764.03862110191,40773.91580014505,40756.40698561791,40765.61949987837,40765.61949987837,2130814.0968196904,0.12227897512753394,0.1167288961025319,3.499003143203969,2160338.478965987,3.213080323911271
2024-12-01 09:25:00,40830.6773786211,40854.146873985446,40819.25249237848,40835.90054863125,40835.90054863125,1580831.7649286103,-0.2915120837847407,0.18607878789284704,6.708353613366996,1466395.6497902805,1.2520991301507767
2024-12-01 09:30:00,40827.96691973457,40846.19963971815,40812.05117908944,40833.46417876746,40833.46417876746,1298100.153772683,0.6400291501399142,0.3134222239018203,8.591800311172063,1380893.4540756275,4.520592154275125
2024-12-01 09:35:00,40828.198712592886,40835.21051044323,40810.06660970068,40819.01735058147,40819.01735058147,1380180.4149715921,-0.3881628367875345,0.6180417689344111,7.902275480748596,1039878.8176887807,3.6347328719372602
2024-12-01 09:40:00,40878.06116213905,40892.75448112612,40855.278854915305,40872.03780948509,40872.03780948509,1568262.215295649,-0.44268929005997326,0.37451738443991045,3.4702678312031168,1812038.4768638778,1.388465660715546
2024-12-01 09:45:00,40980.3978412829,40996.241277760455,40966.45001593663,40971.97516587271,40971.97516587271,2334667.083352342,0.9204995170019037,0.8892781281500308,2.390131700469147,2975682.6951746233,3.9938068420128134
2024-12-01 09:50:00,40934.93112180852,40950.503775373196,40916.86446416475,40928.83866814136,40928.83866814136,2388398.9809802985,0.8822228759612549,0.8097080246752192,9.901954949249996,1957878.457736088,3.047010295736578
2024-12-01 09:55:00,40853.22797901887,40872.842704386276,40831.3187286754,40840.82848172689,40840.82848172689,564501.4200483813,-0.17437221975640615,0.1580128664968341,0.8204325919100075,2902580.690700428,1.1197913359100315
2024-12-01 10:00:00,40846.825299573095,40861.20286401234,40828.05181921622,40840.36113221089,40840.36113221089,1507059.246141332,0.44776224567454426,0.9603361090733431,6.436118561321983,2809473.5241556047,0.6305887600074206
2024-12-01 10:05:00,40819.51383078476,40847.8539697967,40810.538917823,40833.169099820494,40833.169099820494,1384718.7581955474,-0.9808297424318828,0.8743308713766296,4.876997335108724,2856153.443140568,0.7858963244079215
2024-12-01 10:10:00,40953.35918766069,40970.94750766818,40938.449695143005,40959.62588892362,40959.62588892362,1019836.0271985008,-0.953623176576375,0.7605433518292171,3.8460884922627967,2030548.434087092,2.3002918316811654
2024-12-01 10:15:00,40980.715333978325,41001.36265955844,40967.710133091896,40987.764588998434,40987.764588998434,778509.0282715455,-0.6018576886515026,0.4879681797800237,0.17761884917153026,2924367.007216337,2.94789342805849
2024-12-01 10:20:00,41009.29653295303,41016.318584026674,40987.60767967935,41000.60445055225,41000.60445055225,1560795.5417313846,-0.6856420527681908,0.5838534871913522,4.800702750463457,2760878.900593495,4.748373108080753
2024-12-01 10:25:00,40961.79715510853,40993.741670880474,40946.10675386496,40978.9906850917,40978.9906850917,1452098.4064765521,0.386078099435772,0.1277777711153537,1.8184763115043612,2339490.225289502,0.17872283120337895
2024-12-01 10:30:00,41015.94187625061,41034.345953996395,41007.62107596314,41013.75395091713,41013.75395091713,1835482.6038053646,-0.3325156811140024,0.7392036504435427,4.7220516907157775,2004402.654310353,0.5193933753257896
2024-12-01 10:35:00,40974.455068841446,40995.00935661766,40968.30876090989,40984.859600477044,40984.859600477044,803015.3989360867,-0.3719258022349834,0.9982384249251515,0.6387478807693381,2423511.179557724,2.6899078973808184
2024-12-01 10:40:00,40897.9315724501,40916.503283395694,40878.552934878826,40895.71908420515,40895.71908420515,1381100.8264239652,0.9253670945172492,0.1871003827867752,5.954597295941507,2876305.012111388,3.0290045716993492
2024-12-01 10:45:00,40889.40605900021,40902.962143841316,40872.74770364791,40893.00387541144,40893.00387541144,1644025.7699742927,-0.7365606793187032,0.25031855761176713,1.9840872495565665,1257606.6511001838,4.715281555286892
2024-12-01 10:50:00,40874.69283593624,40885.212644153406,40858.485275159816,40873.75073768168,40873.75073768168,1230930.1081754612,0.5165429386001557,0.020994144307952878,6.832205928041807,1324405.9360144914,1.718662981277252
