timestamp,open,high,low,close,volume
2025-07-24 07:10:00,117600.0,118008.92,117586.69,118008.92,250.47137
2025-07-24 07:15:00,118008.92,118070.21,117892.75,118031.95,127.38075
2025-07-24 07:20:00,118031.95,118126.89,117916.02,118020.01,88.72533
2025-07-24 07:25:00,118020.0,118150.0,118000.25,118134.83,26.41133
2025-07-24 07:30:00,118134.84,118134.84,117929.94,117988.49,94.88164
2025-07-24 07:35:00,117988.49,118114.87,117917.17,118097.81,28.33065
2025-07-24 07:40:00,118097.8,118260.0,118069.89,118255.7,35.3823
2025-07-24 07:45:00,118255.7,118259.99,118120.18,118120.18,53.56101
2025-07-24 07:50:00,118120.19,118304.44,118120.19,118304.43,65.91264
2025-07-24 07:55:00,118304.43,118473.62,118302.0,118416.21,104.26273
2025-07-24 08:00:00,118416.21,118416.21,118224.76,118347.26,59.56394
2025-07-24 08:05:00,118347.25,118591.9,118347.25,118591.89,94.65203
2025-07-24 08:10:00,118591.89,118800.0,118557.7,118728.83,109.74066
2025-07-24 08:15:00,118728.82,118728.83,118615.74,118634.41,63.69498
2025-07-24 08:20:00,118634.42,118671.51,118523.83,118607.16,58.52173
2025-07-24 08:25:00,118607.15,118697.02,118590.0,118646.36,77.47112
2025-07-24 08:30:00,118646.36,118745.12,118646.36,118697.66,82.34432
2025-07-24 08:35:00,118697.66,118782.35,118697.66,118744.17,65.27234
2025-07-24 08:40:00,118744.17,118744.17,118565.57,118633.74,71.10373
2025-07-24 08:45:00,118633.73,118770.23,118633.73,118770.22,58.33564
2025-07-24 08:50:00,118770.23,118811.09,118730.54,118746.52,58.11293
2025-07-24 08:55:00,118746.53,118790.07,118701.78,118775.28,28.43293
2025-07-24 09:00:00,118775.29,118814.47,118728.3,118814.46,32.66845
2025-07-24 09:05:00,118814.46,118814.47,118740.2,118751.81,35.00054
2025-07-24 09:10:00,118751.82,118783.16,118626.35,118653.44,35.69774
2025-07-24 09:15:00,118653.44,118708.27,118486.17,118563.29,43.36442
2025-07-24 09:20:00,118563.3,118698.89,118542.94,118545.8,44.16902
2025-07-24 09:25:00,118545.79,118612.84,118529.53,118609.22,17.81304
2025-07-24 09:30:00,118609.23,118669.93,118560.0,118582.21,45.72019
2025-07-24 09:35:00,118582.21,118582.22,118421.86,118430.43,58.97724
2025-07-24 09:40:00,118430.44,118603.4,118430.43,118572.91,27.3051
2025-07-24 09:45:00,118572.92,118572.92,118300.53,118334.02,83.74068
2025-07-24 09:50:00,118334.03,118500.0,118334.02,118408.41,41.59484
2025-07-24 09:55:00,118408.4,118510.3,118408.4,118507.08,10.57786
2025-07-24 10:00:00,118507.07,118648.53,118476.47,118637.79,41.88115
2025-07-24 10:05:00,118637.8,118637.8,118322.92,118351.18,45.54869
2025-07-24 10:10:00,118351.19,118375.38,118304.57,118350.79,25.4144
2025-07-24 10:15:00,118350.79,118385.65,118202.78,118226.43,23.89095
2025-07-24 10:20:00,118226.42,118226.43,118128.9,118128.91,53.05254
2025-07-24 10:25:00,118128.9,118197.31,118115.13,118125.08,49.88651
2025-07-24 10:30:00,118125.08,118131.19,117981.02,117981.02,34.03836
2025-07-24 10:35:00,117981.02,118087.8,117955.59,118065.99,74.55249
2025-07-24 10:40:00,118065.99,118141.92,118062.8,118116.03,37.628
2025-07-24 10:45:00,118116.03,118330.78,118080.03,118292.96,72.38111
2025-07-24 10:50:00,118292.96,118383.89,118292.95,118344.01,45.2215
2025-07-24 10:55:00,118344.01,118407.07,118320.17,118373.99,27.7593
2025-07-24 11:00:00,118374.0,118449.85,118356.87,118356.88,55.87136
2025-07-24 11:05:00,118356.88,118443.59,118297.56,118405.5,54.27583
2025-07-24 11:10:00,118405.51,118695.07,118405.5,118675.23,89.08932
2025-07-24 11:15:00,118674.48,118739.13,118661.37,118661.38,96.05641
2025-07-24 11:20:00,118661.37,118683.78,118604.04,118644.03,27.33118
2025-07-24 11:25:00,118644.03,118650.0,118597.11,118627.04,24.26938
2025-07-24 11:30:00,118627.04,118652.2,118576.29,118652.19,20.64666
2025-07-24 11:35:00,118652.2,118652.2,118586.89,118602.24,43.18636
2025-07-24 11:40:00,118602.25,118640.0,118587.71,118640.0,25.08683
2025-07-24 11:45:00,118639.99,118691.1,118637.59,118647.43,52.32608
2025-07-24 11:50:00,118647.43,118728.61,118647.43,118666.99,48.39766
2025-07-24 11:55:00,118666.98,118718.71,118600.0,118600.0,32.49055
2025-07-24 12:00:00,118600.0,118728.33,118573.06,118705.39,37.80959
2025-07-24 12:05:00,118705.39,118705.4,118570.36,118593.46,26.43655
2025-07-24 12:10:00,118593.46,118593.48,118500.0,118572.58,27.27935
2025-07-24 12:15:00,118572.59,118579.96,118379.96,118421.99,56.26699
2025-07-24 12:20:00,118422.0,118523.83,118321.83,118460.48,54.99608
2025-07-24 12:25:00,118460.48,118588.48,118444.84,118572.29,88.82619
2025-07-24 12:30:00,118572.28,118597.11,118421.86,118424.65,131.7089
2025-07-24 12:35:00,118424.65,118461.61,118326.43,118357.56,34.51006
2025-07-24 12:40:00,118357.56,118427.37,118330.14,118338.02,20.8028
2025-07-24 12:45:00,118338.02,118457.46,118281.12,118435.15,86.3479
2025-07-24 12:50:00,118435.14,118440.0,118368.07,118376.52,94.20247
2025-07-24 12:55:00,118376.52,118600.0,118376.51,118531.42,116.98721
2025-07-24 13:00:00,118531.43,118626.36,118470.84,118590.32,108.75516
2025-07-24 13:05:00,118590.32,118661.62,118523.83,118628.06,45.16628
2025-07-24 13:10:00,118628.06,118680.0,118554.91,118629.46,57.63494
2025-07-24 13:15:00,118629.45,118724.5,118629.45,118719.99,61.15068
2025-07-24 13:20:00,118719.99,118727.53,118634.1,118689.61,53.09722
2025-07-24 13:25:00,118689.61,118703.86,118644.77,118686.0,31.82586
2025-07-24 13:30:00,118686.0,118686.0,118428.13,118631.71,47.96082
2025-07-24 13:35:00,118631.71,118708.27,118468.0,118521.95,54.98975
2025-07-24 13:40:00,118521.95,118700.0,118469.76,118614.94,26.16833
2025-07-24 13:45:00,118614.95,118708.27,118572.86,118625.56,38.46686
2025-07-24 13:50:00,118625.56,118653.96,118370.03,118387.2,46.21567
2025-07-24 13:55:00,118387.2,118459.2,118220.0,118227.48,58.59892
2025-07-24 14:00:00,118227.48,118421.6,118150.0,118387.79,58.18844
2025-07-24 14:05:00,118387.8,118480.0,117960.02,117982.04,201.80158
2025-07-24 14:10:00,117982.04,118101.41,117832.32,117994.0,118.20369
2025-07-24 14:15:00,117993.99,118118.91,117940.0,118067.41,82.08525
2025-07-24 14:20:00,118067.41,118099.1,117910.64,118021.72,114.23915
2025-07-24 14:25:00,118021.71,118263.33,118021.71,118151.03,46.24834
2025-07-24 14:30:00,118151.02,118436.97,118151.02,118434.9,138.44618
2025-07-24 14:35:00,118434.89,118693.86,118410.15,118688.99,155.37397
2025-07-24 14:40:00,118688.99,118700.0,118496.0,118616.77,56.25062
2025-07-24 14:45:00,118616.77,118809.67,118613.64,118809.66,86.54375
2025-07-24 14:50:00,118809.67,118929.0,118789.96,118874.38,95.35613
2025-07-24 14:55:00,118874.38,119109.74,118874.37,119057.11,133.48677
2025-07-24 15:00:00,119057.12,119430.88,119043.05,119323.21,327.87809
2025-07-24 15:05:00,119323.21,119450.0,119220.0,119444.17,132.96212
2025-07-24 15:10:00,119444.18,119444.18,119220.0,119265.53,175.54601
2025-07-24 15:15:00,119265.54,119265.54,119078.11,119129.49,114.87975
2025-07-24 15:20:00,119129.49,119129.49,118880.0,118920.01,196.2436
2025-07-24 15:25:00,118920.0,119031.65,118887.79,119000.0,71.89765
2025-07-24 15:30:00,119000.01,119000.01,118656.93,118727.53,97.55171
2025-07-24 15:35:00,118727.52,118797.21,118614.84,118753.37,73.87364
2025-07-24 15:40:00,118748.72,119022.91,118748.72,118839.87,140.73741
2025-07-24 15:45:00,118839.86,119064.72,118832.0,119061.06,47.25384
2025-07-24 15:50:00,119061.05,119100.0,119019.83,119071.73,31.40385
2025-07-24 15:55:00,119071.73,119097.86,118921.2,119092.65,36.63604
2025-07-24 16:00:00,119092.65,119190.41,119079.0,119131.09,63.85911
2025-07-24 16:05:00,119131.09,119131.1,118966.18,119072.53,37.84347
2025-07-24 16:10:00,119072.52,119072.52,118831.0,118890.91,63.60531
2025-07-24 16:15:00,118890.91,118896.84,118684.0,118852.32,188.06397
2025-07-24 16:20:00,118852.32,118974.54,118820.0,118890.85,46.91872
2025-07-24 16:25:00,118890.86,118914.34,118671.04,118684.52,58.63448
2025-07-24 16:30:00,118684.52,118812.64,118607.59,118678.0,61.3263
2025-07-24 16:35:00,118677.99,118677.99,118350.0,118473.32,143.45195
2025-07-24 16:40:00,118473.32,118473.32,118380.0,118380.0,68.20907
2025-07-24 16:45:00,118380.01,118533.94,118350.0,118505.86,47.98226
2025-07-24 16:50:00,118505.85,118626.36,118500.0,118626.36,50.84262
2025-07-24 16:55:00,118626.35,118626.35,118450.09,118529.97,39.8568
2025-07-24 17:00:00,118529.97,118751.03,118481.7,118751.03,28.38588
2025-07-24 17:05:00,118751.03,118887.24,118735.91,118860.01,23.11684
2025-07-24 17:10:00,118860.01,118970.0,118847.39,118882.16,31.23848
2025-07-24 17:15:00,118882.16,118952.91,118781.76,118878.06,46.46309
2025-07-24 17:20:00,118878.06,119114.63,118836.95,119114.63,33.01404
2025-07-24 17:25:00,119114.63,119145.86,119005.6,119005.61,27.02593
2025-07-24 17:30:00,119005.6,119155.96,119005.6,119094.61,64.78487
2025-07-24 17:35:00,119094.61,119192.0,119050.48,119192.0,22.16977
2025-07-24 17:40:00,119191.99,119225.21,119180.75,119193.81,30.8924
2025-07-24 17:45:00,119193.81,119224.28,119193.8,119222.33,32.05664
2025-07-24 17:50:00,119222.32,119305.3,119197.8,119305.29,27.22209
2025-07-24 17:55:00,119305.29,119307.43,119095.44,119122.94,35.83864
2025-07-24 18:00:00,119122.95,119128.03,118995.5,119086.25,35.12901
2025-07-24 18:05:00,119086.26,119331.32,119086.26,119331.31,36.91833
2025-07-24 18:10:00,119331.32,119395.81,119267.21,119304.49,38.83667
2025-07-24 18:15:00,119304.49,119348.77,119167.48,119228.85,26.13435
2025-07-24 18:20:00,119228.85,119322.69,119177.06,119217.45,21.05991
2025-07-24 18:25:00,119217.46,119292.67,119166.63,119292.66,54.4142
2025-07-24 18:30:00,119292.67,119327.99,119137.58,119150.99,40.16469
2025-07-24 18:35:00,119150.99,119150.99,118960.27,119113.59,93.30932
2025-07-24 18:40:00,119113.59,119178.99,118988.35,119012.77,18.94251
2025-07-24 18:45:00,119012.77,119114.67,118966.1,119098.88,15.96666
2025-07-24 18:50:00,119098.89,119115.0,119006.14,119101.98,26.3519
2025-07-24 18:55:00,119101.99,119101.99,119008.48,119044.29,19.35864
2025-07-24 19:00:00,119044.29,119213.15,119036.07,119210.88,30.80638
2025-07-24 19:05:00,119210.88,119245.4,119145.1,119233.86,49.05972
2025-07-24 19:10:00,119233.86,119343.97,119233.85,119339.14,54.3699
2025-07-24 19:15:00,119339.14,119339.14,119232.46,119310.74,31.33408
2025-07-24 19:20:00,119310.74,119334.41,119216.0,119216.0,21.91114
2025-07-24 19:25:00,119216.01,119216.01,119061.24,119161.07,67.63762
2025-07-24 19:30:00,119161.07,119169.8,119050.0,119070.0,51.06742
2025-07-24 19:35:00,119070.0,119070.0,118933.09,119041.09,29.65609
2025-07-24 19:40:00,119041.09,119055.23,118950.69,118987.46,26.03129
2025-07-24 19:45:00,118987.46,119069.65,118948.04,119020.73,28.32433
2025-07-24 19:50:00,119020.72,119140.66,119006.37,119090.06,46.93719
2025-07-24 19:55:00,119090.07,119094.0,118900.02,118943.42,30.30254
2025-07-24 20:00:00,118943.42,119010.64,118823.58,118823.58,54.37791
2025-07-24 20:05:00,118823.58,118930.68,118817.9,118840.0,28.0147
2025-07-24 20:10:00,118839.99,118907.53,118839.99,118871.57,24.82984
2025-07-24 20:15:00,118871.57,118910.41,118871.57,118896.01,15.10557
2025-07-24 20:20:00,118896.01,118896.01,118802.3,118810.14,24.87537
2025-07-24 20:25:00,118810.14,118924.0,118800.0,118908.56,11.92049
2025-07-24 20:30:00,118908.56,118908.56,118789.74,118852.15,31.30778
2025-07-24 20:35:00,118852.15,118898.0,118803.15,118815.43,14.34926
2025-07-24 20:40:00,118815.43,118848.25,118752.22,118787.91,22.56509
2025-07-24 20:45:00,118787.9,118830.54,118777.1,118787.04,14.70057
2025-07-24 20:50:00,118787.05,118845.53,118783.6,118832.07,12.85154
2025-07-24 20:55:00,118832.06,118832.06,118722.02,118722.02,16.91305
2025-07-24 21:00:00,118722.03,118790.44,118710.39,118768.07,12.8488
2025-07-24 21:05:00,118768.06,118768.06,118704.0,118710.69,16.87851
2025-07-24 21:10:00,118710.68,118710.69,118589.92,118589.93,39.43161
2025-07-24 21:15:00,118589.93,118627.4,118580.78,118583.4,12.21397
2025-07-24 21:20:00,118583.39,118588.47,118546.69,118577.23,13.51736
2025-07-24 21:25:00,118577.24,118670.23,118550.0,118550.01,24.41591
2025-07-24 21:30:00,118550.01,118553.81,118487.2,118499.57,21.63635
2025-07-24 21:35:00,118499.57,118507.59,118487.22,118507.59,10.91464
2025-07-24 21:40:00,118507.59,118624.74,118507.59,118605.95,23.74379
2025-07-24 21:45:00,118605.94,118626.09,118561.71,118561.71,8.94106
2025-07-24 21:50:00,118561.71,118606.96,118550.94,118606.95,16.99043
2025-07-24 21:55:00,118606.96,118606.96,118527.51,118527.52,10.03861
2025-07-24 22:00:00,118527.51,118626.09,118487.23,118604.62,47.00432
2025-07-24 22:05:00,118604.63,118620.0,118479.5,118488.0,19.43721
2025-07-24 22:10:00,118488.0,118520.12,118441.44,118441.45,22.20687
2025-07-24 22:15:00,118441.45,118553.7,118423.6,118553.7,48.08733
2025-07-24 22:20:00,118553.69,118580.0,118441.3,118473.87,30.08623
2025-07-24 22:25:00,118473.87,118473.87,118373.37,118457.78,53.86649
2025-07-24 22:30:00,118457.78,118457.78,118374.24,118386.8,16.8179
2025-07-24 22:35:00,118386.8,118433.67,118382.15,118385.93,19.2465
2025-07-24 22:40:00,118385.94,118431.21,118363.8,118411.31,25.05092
2025-07-24 22:45:00,118411.31,118411.31,118265.52,118265.53,24.74214
2025-07-24 22:50:00,118265.53,118355.0,118186.57,118271.33,59.51063
2025-07-24 22:55:00,118271.32,118367.57,118271.32,118280.01,21.68049
2025-07-24 23:00:00,118280.0,118294.71,118186.0,118260.69,38.56183
2025-07-24 23:05:00,118260.69,118395.0,118240.0,118346.69,43.1008
2025-07-24 23:10:00,118346.68,118450.24,118336.26,118336.27,67.77456
2025-07-24 23:15:00,118336.27,118449.19,118336.26,118410.83,84.15634
2025-07-24 23:20:00,118410.83,118410.83,118320.0,118371.22,34.5334
2025-07-24 23:25:00,118371.22,118379.55,118183.44,118230.12,65.02148
2025-07-24 23:30:00,118230.12,118260.0,118196.82,118211.25,23.55632
2025-07-24 23:35:00,118211.25,118372.9,118166.94,118340.38,46.0868
2025-07-24 23:40:00,118340.39,118405.94,118300.0,118313.46,80.58562
2025-07-24 23:45:00,118313.46,118378.0,118249.49,118250.0,36.14346
2025-07-24 23:50:00,118250.0,118311.24,118221.83,118305.25,28.21794
2025-07-24 23:55:00,118305.25,118340.99,118232.99,118340.99,12.53998
2025-07-25 00:00:00,118340.98,118451.57,118230.64,118230.64,40.86863
2025-07-25 00:05:00,118230.64,118320.0,118138.04,118159.94,41.01774
2025-07-25 00:10:00,118159.94,118214.38,118043.44,118162.41,80.54243
2025-07-25 00:15:00,118162.42,118186.58,118037.15,118037.16,50.85028
2025-07-25 00:20:00,118037.16,118077.29,117985.35,118009.5,179.90302
2025-07-25 00:25:00,118009.49,118092.41,117960.05,117964.71,69.38539
2025-07-25 00:30:00,117964.71,117999.96,117900.0,117902.36,59.81553
2025-07-25 00:35:00,117902.37,117902.37,117724.38,117728.01,120.51103
2025-07-25 00:40:00,117728.0,117794.23,117659.0,117794.22,132.05778
2025-07-25 00:45:00,117794.22,117842.6,117652.85,117652.86,68.71462
2025-07-25 00:50:00,117652.86,117700.0,117652.85,117672.58,89.50761
2025-07-25 00:55:00,117672.57,117703.78,117664.55,117664.56,58.86443
2025-07-25 01:00:00,117664.55,117701.38,117640.0,117694.55,157.74819
2025-07-25 01:05:00,117694.55,117802.04,117605.65,117605.65,152.33649
2025-07-25 01:10:00,117605.66,117625.01,117550.0,117557.88,138.14164
2025-07-25 01:15:00,117557.88,117557.88,117401.0,117475.82,507.96776
2025-07-25 01:20:00,117475.82,117508.68,117368.94,117368.95,285.53944
2025-07-25 01:25:00,117368.94,117462.75,117327.29,117428.37,125.25432
2025-07-25 01:30:00,117428.38,117522.14,117350.0,117512.91,63.38475
2025-07-25 01:35:00,117512.9,117703.26,117497.84,117514.29,237.79578
2025-07-25 01:40:00,117514.28,117532.91,117428.64,117428.93,77.45651
2025-07-25 01:45:00,117428.92,117460.51,117314.19,117314.19,217.47367
2025-07-25 01:50:00,117314.2,117330.13,117231.0,117242.02,236.58504
2025-07-25 01:55:00,117242.02,117500.72,117238.74,117359.26,179.64104
2025-07-25 02:00:00,117359.27,117396.96,117265.0,117265.0,124.48358
2025-07-25 02:05:00,117265.01,117330.58,117161.97,117200.0,612.92975
2025-07-25 02:10:00,117200.0,117292.92,117099.99,117200.0,254.36747
2025-07-25 02:15:00,117200.01,117229.34,117130.71,117181.0,119.18028
2025-07-25 02:20:00,117180.99,117251.09,117168.87,117168.87,86.05906
2025-07-25 02:25:00,117168.87,117168.87,117096.56,117100.0,116.05477
2025-07-25 02:30:00,117100.0,117147.28,117041.63,117041.63,197.72848
2025-07-25 02:35:00,117041.64,117041.64,116801.0,116812.81,499.22659
2025-07-25 02:40:00,116812.8,116852.0,116605.0,116638.53,263.24484
2025-07-25 02:45:00,116638.54,116785.71,116453.36,116774.25,603.0678
2025-07-25 02:50:00,116774.25,116774.26,116551.01,116696.03,202.63868
2025-07-25 02:55:00,116696.04,116700.0,116353.66,116353.67,195.43116
2025-07-25 03:00:00,116353.67,116396.3,116066.02,116066.03,325.51555
2025-07-25 03:05:00,116066.02,116428.55,115861.74,116392.02,549.47555
2025-07-25 03:10:00,116392.02,116392.02,116089.0,116240.0,213.49478
2025-07-25 03:15:00,116239.99,116240.0,115825.97,115914.35,396.98609
2025-07-25 03:20:00,115914.35,116300.01,115914.34,116015.91,762.17719
2025-07-25 03:25:00,116015.91,116097.85,115987.93,116024.05,217.80293
2025-07-25 03:30:00,116024.05,116024.05,115349.58,115556.0,719.65082
2025-07-25 03:35:00,115556.0,115556.0,115360.02,115422.79,284.37329
2025-07-25 03:40:00,115422.78,115500.0,115356.0,115400.0,250.85371
2025-07-25 03:45:00,115400.0,115696.74,115330.86,115682.01,497.59228
2025-07-25 03:50:00,115682.01,115682.01,115393.92,115412.36,198.39316
2025-07-25 03:55:00,115412.36,115476.37,115376.46,115419.66,65.114
2025-07-25 04:00:00,115419.65,115580.0,115315.68,115321.61,203.36571
2025-07-25 04:05:00,115321.6,115388.69,115200.0,115200.02,149.95615
2025-07-25 04:10:00,115200.02,115520.0,115125.8,115234.01,292.06667
2025-07-25 04:15:00,115234.0,115332.59,115171.88,115219.98,96.15562
2025-07-25 04:20:00,115219.99,115332.07,115120.0,115169.7,144.25744
2025-07-25 04:25:00,115169.7,115387.65,115115.0,115335.2,136.41338
2025-07-25 04:30:00,115335.2,115670.52,115335.19,115655.58,203.61963
2025-07-25 04:35:00,115655.58,115985.92,115605.61,115939.14,217.42073
2025-07-25 04:40:00,115939.14,115944.11,115701.59,115710.47,156.04848
2025-07-25 04:45:00,115710.47,116106.43,115710.46,116092.0,144.29193
2025-07-25 04:50:00,116092.0,116107.57,115800.0,115924.24,193.20276
2025-07-25 04:55:00,115924.24,116144.63,115912.22,116102.7,91.94945
2025-07-25 05:00:00,116102.71,116102.71,115848.29,116006.46,157.44209
2025-07-25 05:05:00,116006.46,116006.47,115459.1,115542.04,286.34682
2025-07-25 05:10:00,115542.04,115709.32,115263.54,115350.01,132.85881
2025-07-25 05:15:00,115350.0,115780.56,115308.48,115771.57,100.42662
2025-07-25 05:20:00,115771.57,115800.95,115650.05,115686.02,57.61129
2025-07-25 05:25:00,115686.02,115759.1,115611.37,115611.37,92.17535
2025-07-25 05:30:00,115611.37,115611.37,115501.51,115520.01,64.45557
